REF_ID,PRED_ID,SOURCE_PREY_NAME,DATABASE_PREY_NAME,PHYSIOLOG_STATE,SED_ORIGIN,PREY_PARTS,LIFE_HIST_STAGE,COND_INDEX,SEX,SEX_RATIO,LEN_TYPE,MIN_LEN,MAX_LEN,MN_LEN,BIOMASS,PCT_BIOMASS,N_CONS,PCT_N_CONS,VOL_CONS,PCT_VOL_CONS,FREQ_OCC,PCT_FREQ_OCC,IRI,PCT_IRI,IRIa,IIR,E,PREY_NOTES,FB_FOOD_I,FB_FOOD_II,FB_FOOD_III,FB_STAGE
23t,Ipla.2030,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8201106,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1969544,NA,NA,NA,NA
23t,Ipla.2030,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.858783,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2737941,NA,NA,NA,NA
23t,Ipla.2030,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5832411,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2867022,NA,NA,NA,NA
23t,Ipla.2030,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.851811,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2201262,NA,NA,NA,NA
23t,Ipla.2031,Fish Larva,Actinopterygii,NA,NA,NA,larval,NA,NA,NA,SL,NA,NA,1.329315,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7997535,NA,NA,NA,NA
23t,Ipla.2032,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.799837,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3239143,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8207992,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2969112,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8430926,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3360977,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7096643,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2801442,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9014755,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2417154,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7101907,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298443,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6949769,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4099753,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9348044,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2344552,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6839964,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3111903,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7099711,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3136403,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7732493,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2060015,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7669724,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2058539,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7153748,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3335142,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.897769,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3213986,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7636753,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2380404,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7680253,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276336,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8246791,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2458376,NA,NA,NA,NA
23t,Ipla.2032,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7599623,NA,NA,1,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2838249,NA,NA,NA,NA
23t,Ipla.2033,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8443562,NA,NA,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3143798,NA,NA,NA,NA
23t,Ipla.2033,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5891193,NA,NA,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3396962,NA,NA,NA,NA
23t,Ipla.2033,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8827618,NA,NA,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4025235,NA,NA,NA,NA
23t,Ipla.2033,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9074172,NA,NA,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2605969,NA,NA,NA,NA
23t,Ipla.2033,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7830409,NA,NA,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3914515,NA,NA,NA,NA
23t,Ipla.2033,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7864618,NA,NA,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3200682,NA,NA,NA,NA
23t,Ipla.2033,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8579712,NA,NA,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3587592,NA,NA,NA,NA
23t,Ipla.2033,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7087613,NA,NA,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3321113,NA,NA,NA,NA
23t,Ipla.2034,Fish Larva,Actinopterygii,NA,NA,NA,larval,NA,NA,NA,SL,NA,NA,2.028237,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.259903,NA,NA,NA,NA
23t,Ipla.2035,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7723776,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1848463,NA,NA,NA,NA
23t,Ipla.2035,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8143147,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4208409,NA,NA,NA,NA
23t,Ipla.2035,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8215928,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4563236,NA,NA,NA,NA
23t,Ipla.2035,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7797164,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2789636,NA,NA,NA,NA
23t,Ipla.2035,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8692664,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3201602,NA,NA,NA,NA
23t,Ipla.2035,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8884685,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2198427,NA,NA,NA,NA
23t,Ipla.2035,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8057533,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1743523,NA,NA,NA,NA
23t,Ipla.2035,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9338866,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3871249,NA,NA,NA,NA
23t,Ipla.2035,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7231156,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3605342,NA,NA,NA,NA
23t,Ipla.2035,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9440372,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2080571,NA,NA,NA,NA
23t,Ipla.2035,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.886386,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3196881,NA,NA,NA,NA
23t,Ipla.2035,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7869123,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1639282,NA,NA,NA,NA
23t,Ipla.2036,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7464982,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2283374,NA,NA,NA,NA
23t,Ipla.2036,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8035804,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3685396,NA,NA,NA,NA
23t,Ipla.2036,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7035351,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2501615,NA,NA,NA,NA
23t,Ipla.2036,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.721024,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234567,NA,NA,NA,NA
23t,Ipla.2036,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8416896,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2028789,NA,NA,NA,NA
23t,Ipla.2036,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.803745,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3036934,NA,NA,NA,NA
23t,Ipla.2036,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8477319,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3367302,NA,NA,NA,NA
23t,Ipla.2036,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,1.004606,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2496384,NA,NA,NA,NA
23t,Ipla.2036,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8664946,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221103,NA,NA,NA,NA
23t,Ipla.2036,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,1.019544,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3794316,NA,NA,NA,NA
23t,Ipla.2036,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7838809,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2651072,NA,NA,NA,NA
23t,Ipla.2036,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6620298,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3144447,NA,NA,NA,NA
23t,Ipla.2036,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9112753,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2869141,NA,NA,NA,NA
23t,Ipla.2036,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,1.020788,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3120857,NA,NA,NA,NA
23t,Ipla.2036,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7815822,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272347,NA,NA,NA,NA
23t,Ipla.2036,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.915609,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2979773,NA,NA,NA,NA
23t,Ipla.2036,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6807605,NA,NA,1,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3385124,NA,NA,NA,NA
23t,Ipla.2037,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9326543,NA,NA,1,0.0909,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3370843,NA,NA,NA,NA
23t,Ipla.2037,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9186374,NA,NA,1,0.0909,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3963058,NA,NA,NA,NA
23t,Ipla.2037,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4575706,NA,NA,1,0.0909,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.310719,NA,NA,NA,NA
23t,Ipla.2037,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6073457,NA,NA,1,0.0909,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.413494,NA,NA,NA,NA
23t,Ipla.2037,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8510411,NA,NA,1,0.0909,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4117077,NA,NA,NA,NA
23t,Ipla.2037,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9064764,NA,NA,1,0.0909,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3556103,NA,NA,NA,NA
23t,Ipla.2037,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6322677,NA,NA,1,0.0909,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2495127,NA,NA,NA,NA
23t,Ipla.2037,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8030689,NA,NA,1,0.0909,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2962963,NA,NA,NA,NA
23t,Ipla.2037,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8952733,NA,NA,1,0.0909,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4143573,NA,NA,NA,NA
23t,Ipla.2037,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.4924024,NA,NA,1,0.0909,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2929948,NA,NA,NA,NA
23t,Ipla.2037,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8327494,NA,NA,1,0.0909,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3660383,NA,NA,NA,NA
23t,Ipla.2038,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8562418,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3797851,NA,NA,NA,NA
23t,Ipla.2039,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5228007,NA,NA,1,0.1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2830007,NA,NA,NA,NA
23t,Ipla.2039,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7800421,NA,NA,1,0.1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2339181,NA,NA,NA,NA
23t,Ipla.2039,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9334504,NA,NA,1,0.1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4460148,NA,NA,NA,NA
23t,Ipla.2039,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9652925,NA,NA,1,0.1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2866509,NA,NA,NA,NA
23t,Ipla.2039,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5505012,NA,NA,1,0.1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3804717,NA,NA,NA,NA
23t,Ipla.2039,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9269437,NA,NA,1,0.1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.342387,NA,NA,NA,NA
23t,Ipla.2040,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7565756,NA,NA,1,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2205401,NA,NA,NA,NA
23t,Ipla.2040,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8554614,NA,NA,1,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3312666,NA,NA,NA,NA
23t,Ipla.2040,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7771371,NA,NA,1,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234567,NA,NA,NA,NA
23t,Ipla.2041,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7764982,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2912697,NA,NA,NA,NA
23t,Ipla.2041,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8068489,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265229,NA,NA,NA,NA
23t,Ipla.2041,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8489999,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2692094,NA,NA,NA,NA
23t,Ipla.2041,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7069502,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272347,NA,NA,NA,NA
23t,Ipla.2041,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9386323,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3962548,NA,NA,NA,NA
23t,Ipla.2041,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7426172,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4060692,NA,NA,NA,NA
23t,Ipla.2041,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.623541,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324314,NA,NA,NA,NA
23t,Ipla.2041,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5537664,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3653918,NA,NA,NA,NA
23t,Ipla.2041,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.567939,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3075724,NA,NA,NA,NA
23t,Ipla.2041,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7735681,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2867022,NA,NA,NA,NA
23t,Ipla.2041,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9150573,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3396962,NA,NA,NA,NA
23t,Ipla.2041,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7733394,NA,NA,1,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4180256,NA,NA,NA,NA
23t,Ipla.2042,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.681874,NA,NA,1,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3037485,NA,NA,NA,NA
23t,Ipla.2042,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7124533,NA,NA,1,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2008486,NA,NA,NA,NA
23t,Ipla.2042,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6056035,NA,NA,1,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2682058,NA,NA,NA,NA
23t,Ipla.2042,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5759533,NA,NA,1,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2491469,NA,NA,NA,NA
23t,Ipla.2042,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7896856,NA,NA,1,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2538608,NA,NA,NA,NA
23t,Ipla.2042,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7393878,NA,NA,1,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2273276,NA,NA,NA,NA
23t,Ipla.2042,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.675221,NA,NA,1,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3057883,NA,NA,NA,NA
23t,Ipla.2042,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7678277,NA,NA,1,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3261179,NA,NA,NA,NA
23t,Ipla.2042,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8008476,NA,NA,1,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2692035,NA,NA,NA,NA
23t,Ipla.2042,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7352208,NA,NA,1,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3473945,NA,NA,NA,NA
23t,Ipla.2042,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8327616,NA,NA,1,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2758956,NA,NA,NA,NA
23t,Ipla.2042,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8028295,NA,NA,1,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2889959,NA,NA,NA,NA
23t,Ipla.2042,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8746279,NA,NA,1,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2417154,NA,NA,NA,NA
23t,Ipla.2042,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8295612,NA,NA,1,0.0714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3481811,NA,NA,NA,NA
23t,Ipla.2043,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.756306,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2478011,NA,NA,NA,NA
23t,Ipla.2043,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.926163,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3731302,NA,NA,NA,NA
23t,Ipla.2043,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8012924,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4144306,NA,NA,NA,NA
23t,Ipla.2043,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9249593,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355097,NA,NA,NA,NA
23t,Ipla.2045,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.7599073,NA,NA,1,0.1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2651072,NA,NA,NA,NA
23t,Ipla.2045,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.6099272,NA,NA,1,0.1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3746749,NA,NA,NA,NA
23t,Ipla.2045,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.8335336,NA,NA,1,0.1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2727931,NA,NA,NA,NA
23t,Ipla.2045,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.5946732,NA,NA,1,0.1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3036934,NA,NA,NA,NA
23t,Ipla.2045,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.872416,NA,NA,1,0.1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3871249,NA,NA,NA,NA
23t,Ipla.2045,Farranula,Farranula,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0.9199317,NA,NA,1,0.1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3656632,NA,NA,NA,NA
